/home/v-wangzl/local_code/RLABL/scripts/train.py --algo ppo --env MiniGrid-ConfigWorld-v0 --model PPO_1M --save-interval 10 --frames 1000000

Namespace(algo='ppo', env='MiniGrid-ConfigWorld-v0', model='PPO_1M', seed=1, log_interval=1, save_interval=10, procs=16, frames=1000000, epochs=4, batch_size=256, frames_per_proc=None, discount=0.99, lr=0.001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False, mem=False)

Device: cuda

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(12, 12), stride=(6, 6))
    (1): ReLU()
    (2): Conv2d(32, 64, kernel_size=(9, 9), stride=(4, 4))
    (3): ReLU()
    (4): Conv2d(64, 128, kernel_size=(3, 3), stride=(2, 2))
    (5): ReLU()
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1))
    (7): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 119 | F 243712 | FPS 0460 | D 518 | Reward:μσmM 0.79 0.33 -1.00 0.93 |  entropy 1.624 | value 0.593 | policy_loss 0.011 | value_loss 0.011 | grad_norm 0.168
U 120 | F 245760 | FPS 0464 | D 523 | Reward:μσmM 0.80 0.38 -1.00 0.94 |  entropy 1.499 | value 0.610 | policy_loss -0.039 | value_loss 0.010 | grad_norm 0.097
Status saved
U 121 | F 247808 | FPS 0454 | D 527 | Reward:μσmM 0.91 0.04 0.71 0.95 |  entropy 1.334 | value 0.704 | policy_loss -0.084 | value_loss 0.003 | grad_norm 0.106
U 122 | F 249856 | FPS 0508 | D 531 | Reward:μσmM 0.92 0.02 0.87 0.94 |  entropy 1.378 | value 0.756 | policy_loss -0.050 | value_loss 0.001 | grad_norm 0.063
U 123 | F 251904 | FPS 0434 | D 536 | Reward:μσmM 0.92 0.01 0.89 0.95 |  entropy 1.431 | value 0.785 | policy_loss -0.019 | value_loss 0.001 | grad_norm 0.063
U 124 | F 253952 | FPS 0443 | D 541 | Reward:μσmM 0.91 0.02 0.86 0.94 |  entropy 1.499 | value 0.777 | policy_loss 0.006 | value_loss 0.001 | grad_norm 0.150
U 125 | F 256000 | FPS 0478 | D 545 | Reward:μσmM 0.91 0.02 0.87 0.95 |  entropy 1.506 | value 0.781 | policy_loss 0.011 | value_loss 0.001 | grad_norm 0.051
U 126 | F 258048 | FPS 0446 | D 550 | Reward:μσmM 0.90 0.02 0.85 0.94 |  entropy 1.572 | value 0.760 | policy_loss 0.013 | value_loss 0.001 | grad_norm 0.082
U 127 | F 260096 | FPS 0465 | D 554 | Reward:μσmM 0.90 0.02 0.83 0.95 |  entropy 1.588 | value 0.753 | policy_loss 0.019 | value_loss 0.001 | grad_norm 0.111
U 128 | F 262144 | FPS 0500 | D 558 | Reward:μσmM 0.88 0.04 0.71 0.95 |  entropy 1.636 | value 0.728 | policy_loss 0.032 | value_loss 0.002 | grad_norm 0.097
U 129 | F 264192 | FPS 0457 | D 563 | Reward:μσmM 0.74 0.48 -1.00 0.93 |  entropy 1.653 | value 0.669 | policy_loss 0.046 | value_loss 0.027 | grad_norm 0.187
U 130 | F 266240 | FPS 0483 | D 567 | Reward:μσmM 0.87 0.03 0.80 0.93 |  entropy 1.593 | value 0.672 | policy_loss -0.002 | value_loss 0.002 | grad_norm 0.145
Status saved
U 131 | F 268288 | FPS 0459 | D 571 | Reward:μσmM 0.89 0.03 0.80 0.94 |  entropy 1.558 | value 0.690 | policy_loss -0.012 | value_loss 0.002 | grad_norm 0.073
U 132 | F 270336 | FPS 0463 | D 576 | Reward:μσmM 0.86 0.27 -1.00 0.94 |  entropy 1.516 | value 0.696 | policy_loss -0.000 | value_loss 0.015 | grad_norm 0.217
U 133 | F 272384 | FPS 0466 | D 580 | Reward:μσmM 0.90 0.03 0.85 0.95 |  entropy 1.468 | value 0.723 | policy_loss -0.022 | value_loss 0.002 | grad_norm 0.104
U 134 | F 274432 | FPS 0493 | D 584 | Reward:μσmM 0.88 0.24 -1.00 0.95 |  entropy 1.399 | value 0.737 | policy_loss -0.023 | value_loss 0.007 | grad_norm 0.102
U 135 | F 276480 | FPS 0453 | D 589 | Reward:μσmM 0.92 0.02 0.85 0.95 |  entropy 1.367 | value 0.753 | policy_loss -0.031 | value_loss 0.001 | grad_norm 0.069
U 136 | F 278528 | FPS 0505 | D 593 | Reward:μσmM 0.92 0.03 0.78 0.95 |  entropy 1.349 | value 0.781 | policy_loss -0.022 | value_loss 0.001 | grad_norm 0.100
U 137 | F 280576 | FPS 0473 | D 597 | Reward:μσmM 0.93 0.01 0.89 0.95 |  entropy 1.423 | value 0.796 | policy_loss -0.011 | value_loss 0.001 | grad_norm 0.039
U 138 | F 282624 | FPS 0428 | D 602 | Reward:μσmM 0.92 0.02 0.82 0.95 |  entropy 1.455 | value 0.790 | policy_loss 0.005 | value_loss 0.001 | grad_norm 0.066
U 139 | F 284672 | FPS 0415 | D 607 | Reward:μσmM 0.88 0.25 -1.00 0.94 |  entropy 1.522 | value 0.763 | policy_loss 0.026 | value_loss 0.015 | grad_norm 0.115
U 140 | F 286720 | FPS 0460 | D 612 | Reward:μσmM 0.91 0.02 0.82 0.95 |  entropy 1.495 | value 0.745 | policy_loss 0.009 | value_loss 0.002 | grad_norm 0.062
Status saved
U 141 | F 288768 | FPS 0474 | D 616 | Reward:μσmM 0.91 0.02 0.84 0.94 |  entropy 1.444 | value 0.766 | policy_loss -0.016 | value_loss 0.001 | grad_norm 0.081
U 142 | F 290816 | FPS 0455 | D 620 | Reward:μσmM 0.89 0.24 -1.00 0.95 |  entropy 1.518 | value 0.764 | policy_loss -0.003 | value_loss 0.015 | grad_norm 0.302
U 143 | F 292864 | FPS 0504 | D 624 | Reward:μσmM 0.91 0.03 0.79 0.95 |  entropy 1.493 | value 0.751 | policy_loss -0.003 | value_loss 0.001 | grad_norm 0.134
U 144 | F 294912 | FPS 0457 | D 629 | Reward:μσmM 0.92 0.01 0.87 0.94 |  entropy 1.488 | value 0.768 | policy_loss -0.014 | value_loss 0.001 | grad_norm 0.037
U 145 | F 296960 | FPS 0433 | D 634 | Reward:μσmM 0.91 0.02 0.85 0.94 |  entropy 1.513 | value 0.771 | policy_loss 0.002 | value_loss 0.001 | grad_norm 0.039
U 146 | F 299008 | FPS 0461 | D 638 | Reward:μσmM 0.92 0.02 0.85 0.95 |  entropy 1.488 | value 0.772 | policy_loss -0.001 | value_loss 0.001 | grad_norm 0.050
U 147 | F 301056 | FPS 0453 | D 643 | Reward:μσmM 0.92 0.02 0.87 0.95 |  entropy 1.420 | value 0.777 | policy_loss -0.007 | value_loss 0.001 | grad_norm 0.074
U 148 | F 303104 | FPS 0473 | D 647 | Reward:μσmM 0.92 0.02 0.87 0.95 |  entropy 1.391 | value 0.772 | policy_loss -0.006 | value_loss 0.001 | grad_norm 0.088
U 149 | F 305152 | FPS 0471 | D 651 | Reward:μσmM 0.93 0.01 0.88 0.95 |  entropy 1.413 | value 0.797 | policy_loss -0.011 | value_loss 0.001 | grad_norm 0.068
U 150 | F 307200 | FPS 0497 | D 655 | Reward:μσmM 0.92 0.02 0.87 0.95 |  entropy 1.451 | value 0.802 | policy_loss 0.000 | value_loss 0.001 | grad_norm 0.079
Status saved
U 151 | F 309248 | FPS 0409 | D 661 | Reward:μσmM 0.92 0.02 0.87 0.95 |  entropy 1.493 | value 0.792 | policy_loss 0.011 | value_loss 0.001 | grad_norm 0.050
U 152 | F 311296 | FPS 0471 | D 665 | Reward:μσmM 0.92 0.02 0.88 0.95 |  entropy 1.546 | value 0.790 | policy_loss 0.003 | value_loss 0.001 | grad_norm 0.067
U 153 | F 313344 | FPS 0460 | D 669 | Reward:μσmM 0.91 0.02 0.83 0.94 |  entropy 1.526 | value 0.768 | policy_loss 0.018 | value_loss 0.001 | grad_norm 0.057
U 154 | F 315392 | FPS 0481 | D 674 | Reward:μσmM 0.91 0.03 0.81 0.94 |  entropy 1.521 | value 0.748 | policy_loss 0.008 | value_loss 0.001 | grad_norm 0.107
U 155 | F 317440 | FPS 0452 | D 678 | Reward:μσmM 0.91 0.03 0.84 0.94 |  entropy 1.458 | value 0.747 | policy_loss -0.006 | value_loss 0.001 | grad_norm 0.054
U 156 | F 319488 | FPS 0464 | D 683 | Reward:μσmM 0.92 0.02 0.85 0.95 |  entropy 1.457 | value 0.770 | policy_loss -0.014 | value_loss 0.001 | grad_norm 0.045
U 157 | F 321536 | FPS 0482 | D 687 | Reward:μσmM 0.92 0.02 0.87 0.96 |  entropy 1.469 | value 0.770 | policy_loss -0.004 | value_loss 0.001 | grad_norm 0.077
U 158 | F 323584 | FPS 0491 | D 691 | Reward:μσmM 0.92 0.02 0.88 0.95 |  entropy 1.456 | value 0.782 | policy_loss -0.011 | value_loss 0.001 | grad_norm 0.048
U 159 | F 325632 | FPS 0486 | D 695 | Reward:μσmM 0.92 0.02 0.83 0.95 |  entropy 1.398 | value 0.783 | policy_loss -0.002 | value_loss 0.001 | grad_norm 0.083
U 160 | F 327680 | FPS 0484 | D 699 | Reward:μσmM 0.92 0.02 0.85 0.95 |  entropy 1.432 | value 0.781 | policy_loss -0.004 | value_loss 0.001 | grad_norm 0.071
Status saved
U 161 | F 329728 | FPS 0465 | D 704 | Reward:μσmM 0.92 0.02 0.87 0.96 |  entropy 1.450 | value 0.790 | policy_loss -0.004 | value_loss 0.001 | grad_norm 0.047
U 162 | F 331776 | FPS 0476 | D 708 | Reward:μσmM 0.93 0.02 0.88 0.96 |  entropy 1.405 | value 0.800 | policy_loss -0.006 | value_loss 0.001 | grad_norm 0.096
U 163 | F 333824 | FPS 0448 | D 713 | Reward:μσmM 0.87 0.32 -1.00 0.96 |  entropy 1.363 | value 0.774 | policy_loss 0.018 | value_loss 0.025 | grad_norm 0.240
U 164 | F 335872 | FPS 0512 | D 717 | Reward:μσmM 0.92 0.02 0.83 0.95 |  entropy 1.471 | value 0.775 | policy_loss -0.010 | value_loss 0.001 | grad_norm 0.116
U 165 | F 337920 | FPS 0468 | D 721 | Reward:μσmM 0.92 0.02 0.87 0.96 |  entropy 1.447 | value 0.765 | policy_loss -0.007 | value_loss 0.001 | grad_norm 0.073
U 166 | F 339968 | FPS 0481 | D 725 | Reward:μσmM 0.91 0.02 0.85 0.94 |  entropy 1.501 | value 0.766 | policy_loss 0.002 | value_loss 0.001 | grad_norm 0.044
U 167 | F 342016 | FPS 0466 | D 730 | Reward:μσmM 0.85 0.34 -1.00 0.94 |  entropy 1.469 | value 0.768 | policy_loss 0.003 | value_loss 0.007 | grad_norm 0.115
U 168 | F 344064 | FPS 0452 | D 734 | Reward:μσmM 0.91 0.02 0.85 0.94 |  entropy 1.420 | value 0.758 | policy_loss -0.008 | value_loss 0.001 | grad_norm 0.055
U 169 | F 346112 | FPS 0467 | D 739 | Reward:μσmM 0.92 0.02 0.83 0.95 |  entropy 1.461 | value 0.776 | policy_loss -0.009 | value_loss 0.001 | grad_norm 0.079
U 170 | F 348160 | FPS 0453 | D 743 | Reward:μσmM 0.92 0.02 0.86 0.94 |  entropy 1.465 | value 0.777 | policy_loss -0.008 | value_loss 0.001 | grad_norm 0.061
Status saved
U 171 | F 350208 | FPS 0438 | D 748 | Reward:μσmM 0.92 0.02 0.84 0.95 |  entropy 1.460 | value 0.773 | policy_loss 0.004 | value_loss 0.001 | grad_norm 0.040
U 172 | F 352256 | FPS 0478 | D 752 | Reward:μσmM 0.91 0.03 0.82 0.95 |  entropy 1.461 | value 0.764 | policy_loss 0.003 | value_loss 0.002 | grad_norm 0.058
U 173 | F 354304 | FPS 0468 | D 757 | Reward:μσmM 0.92 0.03 0.70 0.95 |  entropy 1.431 | value 0.777 | policy_loss -0.011 | value_loss 0.001 | grad_norm 0.067
U 174 | F 356352 | FPS 0499 | D 761 | Reward:μσmM 0.92 0.01 0.88 0.95 |  entropy 1.387 | value 0.791 | policy_loss -0.011 | value_loss 0.001 | grad_norm 0.052
U 175 | F 358400 | FPS 0431 | D 766 | Reward:μσmM 0.92 0.02 0.84 0.96 |  entropy 1.435 | value 0.791 | policy_loss 0.003 | value_loss 0.001 | grad_norm 0.068
U 176 | F 360448 | FPS 0501 | D 770 | Reward:μσmM 0.92 0.02 0.87 0.95 |  entropy 1.435 | value 0.791 | policy_loss 0.006 | value_loss 0.001 | grad_norm 0.049
U 177 | F 362496 | FPS 0479 | D 774 | Reward:μσmM 0.92 0.02 0.87 0.95 |  entropy 1.458 | value 0.793 | policy_loss -0.001 | value_loss 0.001 | grad_norm 0.058
U 178 | F 364544 | FPS 0470 | D 778 | Reward:μσmM 0.92 0.02 0.86 0.95 |  entropy 1.506 | value 0.779 | policy_loss 0.010 | value_loss 0.001 | grad_norm 0.061
U 179 | F 366592 | FPS 0473 | D 783 | Reward:μσmM 0.91 0.02 0.87 0.95 |  entropy 1.519 | value 0.781 | policy_loss 0.009 | value_loss 0.001 | grad_norm 0.056
U 180 | F 368640 | FPS 0456 | D 787 | Reward:μσmM 0.88 0.25 -1.00 0.95 |  entropy 1.584 | value 0.756 | policy_loss 0.015 | value_loss 0.013 | grad_norm 0.074
Status saved
U 181 | F 370688 | FPS 0513 | D 791 | Reward:μσmM 0.87 0.26 -1.00 0.94 |  entropy 1.603 | value 0.748 | policy_loss 0.020 | value_loss 0.012 | grad_norm 0.179
U 182 | F 372736 | FPS 0464 | D 796 | Reward:μσmM 0.89 0.03 0.81 0.94 |  entropy 1.619 | value 0.723 | policy_loss 0.021 | value_loss 0.002 | grad_norm 0.118
U 183 | F 374784 | FPS 0452 | D 800 | Reward:μσmM 0.89 0.04 0.71 0.94 |  entropy 1.552 | value 0.707 | policy_loss 0.018 | value_loss 0.002 | grad_norm 0.074
U 184 | F 376832 | FPS 0437 | D 805 | Reward:μσmM 0.86 0.26 -1.00 0.94 |  entropy 1.527 | value 0.718 | policy_loss -0.009 | value_loss 0.008 | grad_norm 0.077
U 185 | F 378880 | FPS 0425 | D 810 | Reward:μσmM 0.90 0.03 0.80 0.95 |  entropy 1.471 | value 0.722 | policy_loss -0.018 | value_loss 0.002 | grad_norm 0.094
U 186 | F 380928 | FPS 0472 | D 814 | Reward:μσmM 0.92 0.02 0.79 0.95 |  entropy 1.399 | value 0.762 | policy_loss -0.027 | value_loss 0.001 | grad_norm 0.072
U 187 | F 382976 | FPS 0433 | D 819 | Reward:μσmM 0.90 0.23 -1.00 0.95 |  entropy 1.474 | value 0.788 | policy_loss -0.014 | value_loss 0.006 | grad_norm 0.103
U 188 | F 385024 | FPS 0497 | D 823 | Reward:μσmM 0.92 0.02 0.83 0.94 |  entropy 1.456 | value 0.788 | policy_loss -0.001 | value_loss 0.001 | grad_norm 0.067
U 189 | F 387072 | FPS 0485 | D 827 | Reward:μσmM 0.92 0.02 0.88 0.95 |  entropy 1.474 | value 0.793 | policy_loss 0.003 | value_loss 0.001 | grad_norm 0.065
U 190 | F 389120 | FPS 0460 | D 831 | Reward:μσmM 0.91 0.02 0.88 0.95 |  entropy 1.541 | value 0.775 | policy_loss 0.017 | value_loss 0.001 | grad_norm 0.057
Status saved
U 191 | F 391168 | FPS 0500 | D 836 | Reward:μσmM 0.87 0.26 -1.00 0.95 |  entropy 1.553 | value 0.754 | policy_loss 0.027 | value_loss 0.013 | grad_norm 0.191
U 192 | F 393216 | FPS 0464 | D 840 | Reward:μσmM 0.91 0.02 0.84 0.95 |  entropy 1.522 | value 0.764 | policy_loss 0.008 | value_loss 0.001 | grad_norm 0.055
U 193 | F 395264 | FPS 0467 | D 844 | Reward:μσmM 0.91 0.03 0.82 0.95 |  entropy 1.509 | value 0.761 | policy_loss 0.013 | value_loss 0.001 | grad_norm 0.102
U 194 | F 397312 | FPS 0502 | D 849 | Reward:μσmM 0.88 0.24 -1.00 0.95 |  entropy 1.472 | value 0.764 | policy_loss 0.005 | value_loss 0.011 | grad_norm 0.128
U 195 | F 399360 | FPS 0445 | D 853 | Reward:μσmM 0.92 0.02 0.83 0.95 |  entropy 1.397 | value 0.762 | policy_loss -0.015 | value_loss 0.002 | grad_norm 0.065
U 196 | F 401408 | FPS 0497 | D 857 | Reward:μσmM 0.92 0.02 0.87 0.95 |  entropy 1.376 | value 0.767 | policy_loss -0.019 | value_loss 0.001 | grad_norm 0.042
U 197 | F 403456 | FPS 0477 | D 862 | Reward:μσmM 0.92 0.02 0.88 0.95 |  entropy 1.427 | value 0.784 | policy_loss -0.016 | value_loss 0.001 | grad_norm 0.106
U 198 | F 405504 | FPS 0455 | D 866 | Reward:μσmM 0.92 0.02 0.88 0.95 |  entropy 1.425 | value 0.780 | policy_loss -0.002 | value_loss 0.001 | grad_norm 0.037
U 199 | F 407552 | FPS 0512 | D 870 | Reward:μσmM 0.92 0.01 0.88 0.95 |  entropy 1.502 | value 0.785 | policy_loss -0.002 | value_loss 0.001 | grad_norm 0.045
U 200 | F 409600 | FPS 0516 | D 874 | Reward:μσmM 0.92 0.02 0.85 0.95 |  entropy 1.471 | value 0.785 | policy_loss 0.005 | value_loss 0.001 | grad_norm 0.048
Status saved
U 201 | F 411648 | FPS 0443 | D 879 | Reward:μσmM 0.85 0.35 -1.00 0.95 |  entropy 1.496 | value 0.767 | policy_loss 0.011 | value_loss 0.006 | grad_norm 0.083
U 202 | F 413696 | FPS 0500 | D 883 | Reward:μσmM 0.91 0.02 0.83 0.95 |  entropy 1.540 | value 0.771 | policy_loss 0.000 | value_loss 0.001 | grad_norm 0.057
U 203 | F 415744 | FPS 0486 | D 887 | Reward:μσmM 0.88 0.24 -1.00 0.94 |  entropy 1.570 | value 0.761 | policy_loss 0.008 | value_loss 0.013 | grad_norm 0.157
U 204 | F 417792 | FPS 0457 | D 892 | Reward:μσmM 0.90 0.02 0.84 0.94 |  entropy 1.554 | value 0.737 | policy_loss 0.009 | value_loss 0.001 | grad_norm 0.061
U 205 | F 419840 | FPS 0495 | D 896 | Reward:μσmM 0.90 0.03 0.83 0.94 |  entropy 1.484 | value 0.730 | policy_loss 0.000 | value_loss 0.001 | grad_norm 0.035
U 206 | F 421888 | FPS 0447 | D 900 | Reward:μσmM 0.91 0.03 0.80 0.96 |  entropy 1.469 | value 0.738 | policy_loss -0.009 | value_loss 0.002 | grad_norm 0.070
U 207 | F 423936 | FPS 0467 | D 905 | Reward:μσmM 0.91 0.03 0.78 0.95 |  entropy 1.432 | value 0.741 | policy_loss -0.009 | value_loss 0.002 | grad_norm 0.047
U 208 | F 425984 | FPS 0483 | D 909 | Reward:μσmM 0.92 0.02 0.83 0.95 |  entropy 1.381 | value 0.770 | policy_loss -0.020 | value_loss 0.002 | grad_norm 0.069
U 209 | F 428032 | FPS 0463 | D 913 | Reward:μσmM 0.92 0.02 0.86 0.95 |  entropy 1.387 | value 0.786 | policy_loss -0.012 | value_loss 0.001 | grad_norm 0.036
U 210 | F 430080 | FPS 0505 | D 917 | Reward:μσmM 0.92 0.02 0.86 0.96 |  entropy 1.412 | value 0.791 | policy_loss -0.003 | value_loss 0.001 | grad_norm 0.049
Status saved
U 211 | F 432128 | FPS 0466 | D 922 | Reward:μσmM 0.92 0.01 0.87 0.95 |  entropy 1.573 | value 0.796 | policy_loss 0.004 | value_loss 0.001 | grad_norm 0.024
U 212 | F 434176 | FPS 0475 | D 926 | Reward:μσmM 0.91 0.03 0.82 0.95 |  entropy 1.535 | value 0.757 | policy_loss 0.026 | value_loss 0.001 | grad_norm 0.143
U 213 | F 436224 | FPS 0472 | D 930 | Reward:μσmM 0.90 0.03 0.82 0.94 |  entropy 1.548 | value 0.750 | policy_loss 0.013 | value_loss 0.001 | grad_norm 0.074
U 214 | F 438272 | FPS 0434 | D 935 | Reward:μσmM 0.90 0.03 0.80 0.95 |  entropy 1.522 | value 0.749 | policy_loss 0.009 | value_loss 0.001 | grad_norm 0.039
U 215 | F 440320 | FPS 0500 | D 939 | Reward:μσmM 0.90 0.03 0.83 0.95 |  entropy 1.535 | value 0.745 | policy_loss 0.004 | value_loss 0.002 | grad_norm 0.078
U 216 | F 442368 | FPS 0457 | D 944 | Reward:μσmM 0.91 0.02 0.85 0.94 |  entropy 1.471 | value 0.751 | policy_loss -0.003 | value_loss 0.001 | grad_norm 0.061
U 217 | F 444416 | FPS 0478 | D 948 | Reward:μσmM 0.88 0.25 -1.00 0.95 |  entropy 1.448 | value 0.749 | policy_loss -0.003 | value_loss 0.011 | grad_norm 0.098
U 218 | F 446464 | FPS 0466 | D 952 | Reward:μσmM 0.92 0.02 0.85 0.95 |  entropy 1.427 | value 0.762 | policy_loss -0.017 | value_loss 0.001 | grad_norm 0.078
U 219 | F 448512 | FPS 0501 | D 957 | Reward:μσmM 0.93 0.02 0.85 0.95 |  entropy 1.455 | value 0.785 | policy_loss -0.013 | value_loss 0.001 | grad_norm 0.056
U 220 | F 450560 | FPS 0506 | D 961 | Reward:μσmM 0.92 0.02 0.85 0.95 |  entropy 1.521 | value 0.789 | policy_loss 0.006 | value_loss 0.001 | grad_norm 0.042
Status saved
U 221 | F 452608 | FPS 0473 | D 965 | Reward:μσmM 0.91 0.02 0.81 0.95 |  entropy 1.528 | value 0.772 | policy_loss 0.015 | value_loss 0.001 | grad_norm 0.112
U 222 | F 454656 | FPS 0473 | D 969 | Reward:μσmM 0.91 0.03 0.81 0.94 |  entropy 1.593 | value 0.759 | policy_loss 0.017 | value_loss 0.002 | grad_norm 0.047
U 223 | F 456704 | FPS 0518 | D 973 | Reward:μσmM 0.89 0.03 0.79 0.95 |  entropy 1.619 | value 0.733 | policy_loss 0.021 | value_loss 0.001 | grad_norm 0.076
U 224 | F 458752 | FPS 0436 | D 978 | Reward:μσmM 0.89 0.03 0.80 0.95 |  entropy 1.543 | value 0.712 | policy_loss 0.014 | value_loss 0.002 | grad_norm 0.060
U 225 | F 460800 | FPS 0495 | D 982 | Reward:μσmM 0.89 0.03 0.80 0.94 |  entropy 1.554 | value 0.715 | policy_loss 0.002 | value_loss 0.001 | grad_norm 0.069
U 226 | F 462848 | FPS 0442 | D 987 | Reward:μσmM 0.87 0.26 -1.00 0.94 |  entropy 1.516 | value 0.718 | policy_loss -0.012 | value_loss 0.010 | grad_norm 0.140
U 227 | F 464896 | FPS 0449 | D 991 | Reward:μσmM 0.62 0.69 -1.00 0.96 |  entropy 1.400 | value 0.703 | policy_loss -0.006 | value_loss 0.034 | grad_norm 0.217
U 228 | F 466944 | FPS 0497 | D 995 | Reward:μσmM 0.90 0.23 -1.00 0.96 |  entropy 1.320 | value 0.757 | policy_loss -0.047 | value_loss 0.009 | grad_norm 0.127
U 229 | F 468992 | FPS 0430 | D 1000 | Reward:μσmM 0.93 0.02 0.86 0.96 |  entropy 1.384 | value 0.780 | policy_loss -0.031 | value_loss 0.001 | grad_norm 0.061
U 230 | F 471040 | FPS 0449 | D 1005 | Reward:μσmM 0.92 0.02 0.87 0.95 |  entropy 1.417 | value 0.802 | policy_loss -0.004 | value_loss 0.001 | grad_norm 0.056
Status saved
U 231 | F 473088 | FPS 0465 | D 1009 | Reward:μσmM 0.92 0.02 0.87 0.95 |  entropy 1.502 | value 0.795 | policy_loss 0.009 | value_loss 0.001 | grad_norm 0.070
U 232 | F 475136 | FPS 0485 | D 1013 | Reward:μσmM 0.91 0.03 0.79 0.95 |  entropy 1.536 | value 0.760 | policy_loss 0.020 | value_loss 0.001 | grad_norm 0.068
U 233 | F 477184 | FPS 0471 | D 1018 | Reward:μσmM 0.89 0.04 0.82 0.94 |  entropy 1.539 | value 0.740 | policy_loss 0.023 | value_loss 0.002 | grad_norm 0.124
U 234 | F 479232 | FPS 0469 | D 1022 | Reward:μσmM 0.86 0.26 -1.00 0.95 |  entropy 1.559 | value 0.711 | policy_loss 0.008 | value_loss 0.015 | grad_norm 0.129
U 235 | F 481280 | FPS 0430 | D 1027 | Reward:μσmM 0.83 0.37 -1.00 0.95 |  entropy 1.488 | value 0.688 | policy_loss 0.005 | value_loss 0.018 | grad_norm 0.180
U 236 | F 483328 | FPS 0466 | D 1031 | Reward:μσmM 0.86 0.26 -1.00 0.94 |  entropy 1.479 | value 0.690 | policy_loss -0.021 | value_loss 0.008 | grad_norm 0.081
U 237 | F 485376 | FPS 0510 | D 1035 | Reward:μσmM 0.91 0.03 0.78 0.94 |  entropy 1.410 | value 0.739 | policy_loss -0.041 | value_loss 0.002 | grad_norm 0.057
U 238 | F 487424 | FPS 0517 | D 1039 | Reward:μσmM 0.92 0.02 0.85 0.95 |  entropy 1.347 | value 0.779 | policy_loss -0.025 | value_loss 0.001 | grad_norm 0.086
U 239 | F 489472 | FPS 0494 | D 1043 | Reward:μσmM 0.93 0.01 0.88 0.95 |  entropy 1.407 | value 0.803 | policy_loss -0.013 | value_loss 0.001 | grad_norm 0.052
U 240 | F 491520 | FPS 0516 | D 1047 | Reward:μσmM 0.92 0.02 0.86 0.95 |  entropy 1.491 | value 0.803 | policy_loss 0.007 | value_loss 0.001 | grad_norm 0.058
Status saved
U 241 | F 493568 | FPS 0458 | D 1052 | Reward:μσmM 0.92 0.02 0.86 0.96 |  entropy 1.501 | value 0.779 | policy_loss 0.011 | value_loss 0.001 | grad_norm 0.023
U 242 | F 495616 | FPS 0495 | D 1056 | Reward:μσmM 0.90 0.03 0.81 0.94 |  entropy 1.533 | value 0.759 | policy_loss 0.023 | value_loss 0.002 | grad_norm 0.056
U 243 | F 497664 | FPS 0466 | D 1061 | Reward:μσmM 0.91 0.02 0.84 0.94 |  entropy 1.512 | value 0.752 | policy_loss -0.003 | value_loss 0.001 | grad_norm 0.044
U 244 | F 499712 | FPS 0470 | D 1065 | Reward:μσmM 0.91 0.02 0.86 0.95 |  entropy 1.480 | value 0.758 | policy_loss -0.008 | value_loss 0.001 | grad_norm 0.076
U 245 | F 501760 | FPS 0440 | D 1070 | Reward:μσmM 0.92 0.02 0.83 0.95 |  entropy 1.444 | value 0.778 | policy_loss -0.009 | value_loss 0.001 | grad_norm 0.055
U 246 | F 503808 | FPS 0472 | D 1074 | Reward:μσmM 0.91 0.03 0.80 0.95 |  entropy 1.420 | value 0.777 | policy_loss 0.005 | value_loss 0.001 | grad_norm 0.040
U 247 | F 505856 | FPS 0437 | D 1079 | Reward:μσmM 0.92 0.02 0.88 0.95 |  entropy 1.437 | value 0.782 | policy_loss -0.005 | value_loss 0.001 | grad_norm 0.038
U 248 | F 507904 | FPS 0469 | D 1083 | Reward:μσmM 0.92 0.02 0.87 0.95 |  entropy 1.430 | value 0.779 | policy_loss -0.005 | value_loss 0.001 | grad_norm 0.038
U 249 | F 509952 | FPS 0481 | D 1087 | Reward:μσmM 0.92 0.02 0.84 0.95 |  entropy 1.499 | value 0.790 | policy_loss -0.005 | value_loss 0.001 | grad_norm 0.040
U 250 | F 512000 | FPS 0505 | D 1091 | Reward:μσmM 0.91 0.02 0.82 0.94 |  entropy 1.552 | value 0.782 | policy_loss 0.014 | value_loss 0.001 | grad_norm 0.052
Status saved
U 251 | F 514048 | FPS 0401 | D 1096 | Reward:μσmM 0.90 0.02 0.85 0.94 |  entropy 1.525 | value 0.763 | policy_loss 0.019 | value_loss 0.001 | grad_norm 0.056
