update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,policy_loss,value_loss,State_NN_loss,return_mean,return_std,return_min,return_max
74,18944,88.17887567073942,215,0.8039473742246628,0.3059555457439517,0.0,0.9692105054855347,"['None', 'None', '0.023']","['None', 'None', '0.003']",0.2644137963652611,0.9187969991139003,0.038183640641948985,0.8460526466369629,0.9692105054855347
75,19200,86.62253319533859,218,0.6071929799185859,0.6394427333840642,-1.0,0.9739473462104797,"['None', 'None', '0.050']","['None', 'None', '0.065']",0.3027467913925648,0.6830921024084091,0.6388675874427088,-1.0,0.9739473462104797
76,19456,87.79274752387818,221,0.8602153062820435,0.27394068702349916,0.0,0.9857894778251648,"['None', 'None', '-0.059']","['None', 'None', '0.006']",0.34150273725390434,0.9462368369102478,0.033927996695757155,0.8673684000968933,0.9857894778251648
77,19712,84.90963245137617,224,0.9081578850746155,0.22763777736977103,0.0,0.9857894778251648,"['None', 'None', '-0.066']","['None', 'None', '0.002']",0.47516119107604027,0.964917752891779,0.01700113033428248,0.921842098236084,0.9857894778251648
78,19968,82.060038982541,227,0.9027138091623783,0.23397995770449484,0.0,0.9786841869354248,"['None', 'None', '-0.014']","['None', 'None', '0.002']",0.4533391613513231,0.9628947297732036,0.02117791362466675,0.9076315760612488,0.9786841869354248
79,20224,82.45005132098849,230,0.9665634632110596,0.010834671333933708,0.9407894611358643,0.9810526371002197,"['None', 'None', '0.001']","['None', 'None', '0.001']",0.4754022881388664,0.9665634632110596,0.010834671333933708,0.9407894611358643,0.9810526371002197
80,20480,77.38613441801833,233,0.8157894685864449,0.31105599531741085,0.0,0.9739473462104797,"['None', 'None', '0.067']","['None', 'None', '0.002']",0.26386307552456856,0.9323308212416512,0.04385201180553685,0.8365789651870728,0.9739473462104797
81,20736,86.72440023613447,236,0.6980263292789459,0.25934210419654846,0.43868422508239746,0.9573684334754944,"['None', 'None', '0.108']","['None', 'None', '0.002']",0.07149079535156488,0.6980263292789459,0.25934210419654846,0.43868422508239746,0.9573684334754944
82,20992,86.17639959765046,239,0.6611842066049576,0.3830697497291629,0.0,0.9242105484008789,"['None', 'None', '0.010']","['None', 'None', '0.004']",0.1446628023404628,0.8815789421399435,0.03689471150819037,0.8342105150222778,0.9242105484008789
83,21248,84.19195991436388,242,0.6043421179056168,0.37705786709488276,0.0,0.9431579113006592,"['None', 'None', '0.050']","['None', 'None', '0.002']",0.1446346272714436,0.8057894905408224,0.16504344201153076,0.5736842155456543,0.9431579113006592
84,21504,83.42640701503521,245,0.6882105350494385,0.3739110706258404,0.0,0.9810526371002197,"['None', 'None', '0.030']","['None', 'None', '0.002']",0.17652319185435772,0.8602631688117981,0.16355829846840383,0.5784210562705994,0.9810526371002197
85,21760,89.76171345987038,248,0.6446052640676498,0.3753497684967429,0.0,0.9147368669509888,"['None', 'None', '0.016']","['None', 'None', '0.004']",0.14427946996875107,0.8594736854235331,0.05635758715736835,0.7821052670478821,0.9147368669509888
