D:\Code\lamda1_serve\RLABL\scripts\multi_train.py --algo ppo --env MiniGrid-ConfigWorld-v0 --model multi_1M --save-interval 10 --frames 1000000

Namespace(algo='ppo', env='MiniGrid-ConfigWorld-v0', model='multi_1M', seed=1, log_interval=1, save_interval=10, procs=1, frames=1000000, epochs=32, batch_size=128, frames_per_proc=256, discount=0.99, lr=0.0001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(12, 12), stride=(6, 6))
    (1): ReLU()
    (2): Conv2d(32, 64, kernel_size=(9, 9), stride=(4, 4))
    (3): ReLU()
    (4): Conv2d(64, 128, kernel_size=(3, 3), stride=(2, 2))
    (5): ReLU()
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1))
    (7): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

Optimizer loaded

Optimizer loaded

U 41 | F 010496 | FPS 0032 | D 284 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['-0.161', '-0.002', '-0.010'] | value_loss ['0.076', '0.004', '0.000'] 
U 42 | F 010752 | FPS 0033 | D 291 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['0.034', '0.323', 'None'] | value_loss ['0.020', '0.095', 'None'] 
U 43 | F 011008 | FPS 0031 | D 300 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['0.536', '-0.148', '-0.010'] | value_loss ['0.230', '0.122', '0.000'] 
U 44 | F 011264 | FPS 0039 | D 306 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['0.571', 'None', 'None'] | value_loss ['0.365', 'None', 'None'] 
U 45 | F 011520 | FPS 0031 | D 314 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['-0.881', '-0.058', '-0.006'] | value_loss ['0.840', '0.003', '0.000'] 
U 46 | F 011776 | FPS 0039 | D 321 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['0.472', 'None', 'None'] | value_loss ['0.193', 'None', 'None'] 
U 47 | F 012032 | FPS 0034 | D 328 | Reward:米考mM 0.33 1.25 -1.00 2.00 | policy_loss ['0.242', '1.113', 'None'] | value_loss ['0.738', '2.111', 'None'] 
U 48 | F 012288 | FPS 0031 | D 337 | Reward:米考mM 4.85 1.85 3.00 6.70 | policy_loss ['-0.047', '-0.277', '-0.133'] | value_loss ['0.477', '0.365', '0.011'] 
U 49 | F 012544 | FPS 0034 | D 344 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['-1.201', '0.244', 'None'] | value_loss ['0.797', '0.081', 'None'] 
U 50 | F 012800 | FPS 0035 | D 351 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['0.580', '-0.124', '-0.004'] | value_loss ['0.515', '0.133', '0.000'] 
Status saved
U 51 | F 013056 | FPS 0035 | D 359 | Reward:米考mM 1.00 2.00 -1.00 3.00 | policy_loss ['0.632', '0.168', 'None'] | value_loss ['0.745', '0.006', 'None'] 
U 52 | F 013312 | FPS 0031 | D 367 | Reward:米考mM 2.50 3.50 -1.00 6.00 | policy_loss ['0.612', '-0.520', '-0.024'] | value_loss ['0.978', '0.199', '0.000'] 
U 53 | F 013568 | FPS 0032 | D 375 | Reward:米考mM 3.21 3.21 0.00 6.42 | policy_loss ['-0.286', '-1.686', '-0.042'] | value_loss ['0.325', '1.466', '0.002'] 
U 54 | F 013824 | FPS 0031 | D 383 | Reward:米考mM 4.00 1.00 3.00 5.00 | policy_loss ['-0.215', '0.091', '0.324'] | value_loss ['0.314', '0.015', '0.099'] 
U 55 | F 014080 | FPS 0034 | D 390 | Reward:米考mM 3.00 0.00 3.00 3.00 | policy_loss ['-0.057', '0.242', 'None'] | value_loss ['0.330', '0.075', 'None'] 
